record_num,name,href,resource,publish_time,database,record_time
400,'近50年来气候变化对中国主要农作物土地生产潜力的影响';,/kns/detail/detail.aspx?QueryID=8&CurRec=400&FileName=1015447013.nh&DbName=CMFD201601&DbCode=CMFD&pr=,华中师范大学,2015-05-01,硕士,Tue Jan 10 23:22:15 2017,
401,'县域尺度耕地生产能力的空间变异';,/kns/detail/detail.aspx?QueryID=8&CurRec=401&FileName=NYGU201317033&DbName=CJFD2013&DbCode=CJFQ&pr=,农业工程学报,2013-09-01,期刊,Tue Jan 10 23:22:15 2017,
402,'北京市耕地功能空间差异及其演变';,/kns/detail/detail.aspx?QueryID=8&CurRec=402&FileName=DLYJ201406012&DbName=CJFD2014&DbCode=CJFQ&pr=,地理研究,2014-06-15,期刊,Tue Jan 10 23:22:15 2017,
403,'华北平原典型区土壤肥力低下区识别及限制因子分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=403&FileName=TRXB201205001&DbName=CJFD2012&DbCode=CJFQ&pr=,土壤学报,2012-09-15,期刊,Tue Jan 10 23:22:15 2017,
404,'南京林业大学水土保持与荒漠化防治专业教学的理论与实践创新';,/kns/detail/detail.aspx?QueryID=8&CurRec=404&FileName=ZGLJ201304005&DbName=CJFD2013&DbCode=CJFQ&pr=,中国林业教育,2013-07-15,期刊,Tue Jan 10 23:22:15 2017,
405,'低碳经济导向的区域土地利用评价与结构优化研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=405&FileName=1013336678.nh&DbName=CDFD1214&DbCode=CDFD&pr=,华中农业大学,2013-06-01,博士,Tue Jan 10 23:22:15 2017,
406,'土地利用政策与盐碱地农田水利设施管理农户参与意愿研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=406&FileName=ZGRZ201403022&DbName=CJFD2014&DbCode=CJFQ&pr=&urlid=37.1196.N.20140317.1431.201403.154_022&yx=Y,中国人口.资源与环境,2014-03-1714:31,期刊,Tue Jan 10 23:22:15 2017,
407,'京津冀地区土地利用及典型城市景观格局分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=407&FileName=DXKJ201602024&DbName=CJFDLAST2016&DbCode=CJFQ&pr=&urlid=42.1692.p.20160220.0952.048&yx=Y,地理空间信息,2016-02-2009:52,期刊,Tue Jan 10 23:22:16 2017,
408,'生计资产差异对农户耕地保护补偿模式选择的影响——渝西方山丘陵不同地带样点村的实证分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=408&FileName=DLXB201204008&DbName=CJFD2012&DbCode=CJFQ&pr=,地理学报,2012-04-15,期刊,Tue Jan 10 23:22:16 2017,
409,'应对气候变化的农业节水技术评价研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=409&FileName=1012415910.nh&DbName=CDFD1214&DbCode=CDFD&pr=,中国农业科学院,2012-06-01,博士,Tue Jan 10 23:22:16 2017,
410,'玛纳斯河流域种植业用水结构时空变化与种植结构关系研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=410&FileName=1014421102.nh&DbName=CDFDLAST2015&DbCode=CDFD&pr=,西北农林科技大学,2014-05-01,博士,Tue Jan 10 23:22:16 2017,
411,'古冶区典型采煤塌陷地复垦设计研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=411&FileName=1012487313.nh&DbName=CMFD201301&DbCode=CMFD&pr=,山东农业大学,2012-05-01,硕士,Tue Jan 10 23:22:16 2017,
412,'河北平原区土壤有机碳储量变化控制因素及趋势分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=412&FileName=1014016043.nh&DbName=CMFD201401&DbCode=CMFD&pr=,石家庄经济学院,2012-06-03,硕士,Tue Jan 10 23:22:16 2017,
413,'我国粮食储备管理制度建设研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=413&FileName=1014402902.nh&DbName=CDFD1214&DbCode=CDFD&pr=,西南财经大学,2014-04-01,博士,Tue Jan 10 23:22:16 2017,
414,'中国粮食产销平衡区的粮食安全与耕地保护研究——以重庆市为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=414&FileName=1014155954.nh&DbName=CDFD1214&DbCode=CDFD&pr=,西南大学,2013-10-10,博士,Tue Jan 10 23:22:16 2017,
415,'中国化肥产业政策对粮食生产的影响研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=415&FileName=1014223475.nh&DbName=CDFD1214&DbCode=CDFD&pr=,中国农业大学,2014-05-01,博士,Tue Jan 10 23:22:16 2017,
416,'华北低平原农田排水沟平填及洪涝灾害风险分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=416&FileName=NYGU201607020&DbName=CJFDLAST2016&DbCode=CJFQ&pr=,农业工程学报,2016-04-08,期刊,Tue Jan 10 23:22:16 2017,
417,'华北地区冬小麦—夏玉米作物生产体系产量差特征解析';,/kns/detail/detail.aspx?QueryID=8&CurRec=417&FileName=1014221247.nh&DbName=CDFD1214&DbCode=CDFD&pr=,中国农业大学,2014-05-01,博士,Tue Jan 10 23:22:16 2017,
418,'丘陵山区地块尺度耕地社会保障功能价值研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=418&FileName=ZRZY201304014&DbName=CJFD2013&DbCode=CJFQ&pr=,资源科学,2013-04-15,期刊,Tue Jan 10 23:22:16 2017,
419,'安阳市小麦测土配方施肥分区及施肥建议';,/kns/detail/detail.aspx?QueryID=8&CurRec=419&FileName=NYHN201509013&DbName=CJFDLAST2015&DbCode=CJFQ&pr=&urlid=41.1171.s.20150507.0927.009&yx=Y,河南农业,2015-05-0709:27,期刊,Tue Jan 10 23:22:16 2017,
420,'基于知识的高分辨率遥感影像耕地自动提取技术研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=420&FileName=1014221184.nh&DbName=CDFD1214&DbCode=CDFD&pr=,中国农业大学,2014-05-01,博士,Tue Jan 10 23:22:16 2017,
421,'我国典型农耕区土壤固碳潜力研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=421&FileName=1016067630.nh&DbName=CDFDLAST2016&DbCode=CDFD&pr=,中国地质大学(北京),2016-06-01,博士,Tue Jan 10 23:22:16 2017,
422,'岩溶水文地质系统中有机氯农药的迁移机理初探——以重庆雪玉洞水文地质系统为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=422&FileName=1012342391.nh&DbName=CMFD2012&DbCode=CMFD&pr=,西南大学,2012-04-20,硕士,Tue Jan 10 23:22:16 2017,
423,'土地开发整理区土壤质量遥感定量评价研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=423&FileName=1014395944.nh&DbName=CDFD1214&DbCode=CDFD&pr=,中南大学,2014-05-01,博士,Tue Jan 10 23:22:16 2017,
424,'中国畜养产污综合区划方法研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=424&FileName=1013351023.nh&DbName=CDFD1214&DbCode=CDFD&pr=,河南大学,2013-05-01,博士,Tue Jan 10 23:22:16 2017,
425,'基于参与式制图的村域土地利用时空格局分析——以北京平谷区大庄户村为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=425&FileName=DYYY201305026&DbName=CJFDHIS2&DbCode=CJFQ&pr=,地域研究与开发,2013-10-10,期刊,Tue Jan 10 23:22:16 2017,
426,'基于生物多样性保护的土地利用结构优化';,/kns/detail/detail.aspx?QueryID=8&CurRec=426&FileName=1013352228.nh&DbName=CDFD1214&DbCode=CDFD&pr=,中国地质大学,2013-05-01,博士,Tue Jan 10 23:22:16 2017,
427,'国内外耕地培育的差异与思考';,/kns/detail/detail.aspx?QueryID=8&CurRec=427&FileName=ZWYF201506002&DbName=CJFDLAST2016&DbCode=CJFQ&pr=,植物营养与肥料学报,2015-11-25,期刊,Tue Jan 10 23:22:16 2017,
428,'桑植县耕地土壤碳储量的估测';,/kns/detail/detail.aspx?QueryID=8&CurRec=428&FileName=1012441629.nh&DbName=CMFD2012&DbCode=CMFD&pr=,湖南农业大学,2012-04-01,硕士,Tue Jan 10 23:22:16 2017,
429,'华北平原地下水漏斗区马铃薯替代小麦种植及由此节省的水资源量估算';,/kns/detail/detail.aspx?QueryID=8&CurRec=429&FileName=NKDB201406030&DbName=CJFDLAST2015&DbCode=CJFQ&pr=&urlid=11.3900.s.20141216.1603.021&yx=Y,中国农业科技导报,2014-12-1616:03,期刊,Tue Jan 10 23:22:16 2017,
430,'基于土地整治的滨海盐碱地区耕地质量提升研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=430&FileName=DNDS2016S1032&DbName=CJFDLAST2016&DbCode=CJFQ&pr=,东南大学学报(哲学社会科学版),2016-06-20,期刊,Tue Jan 10 23:22:16 2017,
431,'2000-2010年中国耕地变化与耕地占补平衡政策效果分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=431&FileName=ZRZY201508007&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,资源科学,2015-08-15,期刊,Tue Jan 10 23:22:16 2017,
432,'基于农用地分等与土地质量地球化学评估的耕地质量监测类型研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=432&FileName=ZRZY201501005&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,资源科学,2015-01-15,期刊,Tue Jan 10 23:22:16 2017,
433,'大渡河上游河谷与半山区耕地利用集约度及影响因素的对比分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=433&FileName=NYGU201320031&DbName=CJFD2013&DbCode=CJFQ&pr=,农业工程学报,2013-10-15,期刊,Tue Jan 10 23:22:16 2017,
434,'中国粮食生产潜力及灌溉水贡献研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=434&FileName=1015444322.nh&DbName=CMFD201601&DbCode=CMFD&pr=,华中师范大学,2015-05-01,硕士,Tue Jan 10 23:22:16 2017,
435,'基于GIS的中国台风灾害风险评估研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=435&FileName=1014193024.nh&DbName=CMFD201402&DbCode=CMFD&pr=,山东师范大学,2014-06-06,硕士,Tue Jan 10 23:22:16 2017,
436,'基于长期耕作和秸秆还田的农田土壤碳库演变、固碳减排潜力和碳足迹分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=436&FileName=1014346451.nh&DbName=CDFD1214&DbCode=CDFD&pr=,山东农业大学,2014-05-01,博士,Tue Jan 10 23:22:16 2017,
437,'2000—2010年中国三北地区生态系统时空变化特征';,/kns/detail/detail.aspx?QueryID=8&CurRec=437&FileName=STXB201601012&DbName=CJFDLAST2016&DbCode=CJFQ&pr=,生态学报,2016-01-08,期刊,Tue Jan 10 23:22:16 2017,
438,'养殖业对中国粮食安全的影响及对策';,/kns/detail/detail.aspx?QueryID=8&CurRec=438&FileName=YZZZ201402016&DbName=CJFD2014&DbCode=CJFQ&pr=,养猪,2014-04-10,期刊,Tue Jan 10 23:22:16 2017,
439,'基于核密度估计的京津冀地区耕地破碎化分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=439&FileName=NYJX201605038&DbName=CJFDLAST2016&DbCode=CJFQ&pr=&urlid=11.1964.s.20160301.1110.014&yx=Y,农业机械学报,2016-03-0111:10,期刊,Tue Jan 10 23:22:16 2017,
440,'耕地保护优先序省际差异及跨区域财政转移机制——基于耕地生态足迹与生态服务价值的实证分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=440&FileName=ZGRZ201508005&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,中国人口·资源与环境,2015-08-15,期刊,Tue Jan 10 23:22:16 2017,
441,'1985年以来太湖流域耕地变化与粮食生产研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=441&FileName=CJLY201310007&DbName=CJFD2013&DbCode=CJFQ&pr=,长江流域资源与环境,2013-10-15,期刊,Tue Jan 10 23:22:16 2017,
442,'三峡库区腹地县域耕地压力研究——以奉节县27个乡镇为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=442&FileName=ZRZY201407006&DbName=CJFD2014&DbCode=CJFQ&pr=,资源科学,2014-07-15,期刊,Tue Jan 10 23:22:16 2017,
443,'基于虚拟资源-生态要素流动视角的中国农业生态补偿机制研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=443&FileName=SLJJ201306002&DbName=CJFD2013&DbCode=CJFQ&pr=,水利经济,2013-11-30,期刊,Tue Jan 10 23:22:16 2017,
444,'团风县耕地资源价值及其空间分布';,/kns/detail/detail.aspx?QueryID=8&CurRec=444&FileName=ZRZY201602003&DbName=CJFDLAST2016&DbCode=CJFQ&pr=,资源科学,2016-02-15,期刊,Tue Jan 10 23:22:16 2017,
445,'松嫩高平原黑土区耕地利用系统安全影响因子作用机理研究——以黑龙江省巴彦县为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=445&FileName=ZRZX201401002&DbName=CJFD2014&DbCode=CJFQ&pr=,自然资源学报,2014-01-15,期刊,Tue Jan 10 23:22:16 2017,
446,'基于土地整治的耕地质量等别提升研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=446&FileName=1015391679.nh&DbName=CMFD201601&DbCode=CMFD&pr=,中国地质大学(北京),2015-05-01,硕士,Tue Jan 10 23:22:16 2017,
447,'网格环境下基于多尺度指标体系的耕地质量评价方法研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=447&FileName=1015582660.nh&DbName=CDFDLAST2015&DbCode=CDFD&pr=,中国农业大学,2015-05-01,博士,Tue Jan 10 23:22:16 2017,
448,'中国低产田状况及改良策略';,/kns/detail/detail.aspx?QueryID=8&CurRec=448&FileName=TRXB201404001&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,土壤学报,2014-07-15,期刊,Tue Jan 10 23:22:16 2017,
449,'基于遥感的区域ET分析及水资源利用效率评价';,/kns/detail/detail.aspx?QueryID=8&CurRec=449&FileName=1016714925.nh&DbName=CMFD201602&DbCode=CMFD&pr=,太原理工大学,2016-04-01,硕士,Tue Jan 10 23:22:16 2017,
450,'基子GIS和SWAT模型的嘉陵江降雨径流模拟研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=450&FileName=1015323391.nh&DbName=CMFD201502&DbCode=CMFD&pr=,重庆师范大学,2015-05-01,硕士,Tue Jan 10 23:22:16 2017,
451,'气候变化对华北地区作物种植决策的影响及政策启示——基于华北5省135个村实地调研';,/kns/detail/detail.aspx?QueryID=8&CurRec=451&FileName=1015734001.nh&DbName=CMFD201601&DbCode=CMFD&pr=,河南农业大学,2015-05-01,硕士,Tue Jan 10 23:22:17 2017,
452,'基于粮食安全的山东省耕地保护经济补偿模式研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=452&FileName=1015332963.nh&DbName=CMFD201601&DbCode=CMFD&pr=,西北农林科技大学,2015-05-01,硕士,Tue Jan 10 23:22:17 2017,
453,'近50a气候变化背景下我国玉米生产潜力时空演变特征';,/kns/detail/detail.aspx?QueryID=8&CurRec=453&FileName=ZRZX201505007&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,自然资源学报,2015-05-15,期刊,Tue Jan 10 23:22:17 2017,
454,'1990-2013年挠力河流域耕地变化下水土资源平衡效应分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=454&FileName=NYGU201501036&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,农业工程学报,2015-01-08,期刊,Tue Jan 10 23:22:17 2017,
455,'黑河绿洲区耕作影响下的土壤粒径分布及其与有机碳的关系';,/kns/detail/detail.aspx?QueryID=8&CurRec=455&FileName=DLYJ201204004&DbName=CJFD2012&DbCode=CJFQ&pr=,地理研究,2012-04-15,期刊,Tue Jan 10 23:22:17 2017,
456,'不同比例尺下耕地质量分等结果的差异及影响因素研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=456&FileName=ZRZX201604008&DbName=CJFDLAST2016&DbCode=CJFQ&pr=,自然资源学报,2016-04-15,期刊,Tue Jan 10 23:22:17 2017,
457,'“华北平原地下水与农业可持续性”专辑——发刊词';,/kns/detail/detail.aspx?QueryID=8&CurRec=457&FileName=ZGTN201408001&DbName=CJFD2014&DbCode=CJFQ&pr=,中国生态农业学报,2014-08-15,期刊,Tue Jan 10 23:22:17 2017,
458,'我国区域间粮食虚拟水流动及其对水资源的影响';,/kns/detail/detail.aspx?QueryID=8&CurRec=458&FileName=1016175336.nh&DbName=CMFD201602&DbCode=CMFD&pr=,西北农林科技大学,2016-05-01,硕士,Tue Jan 10 23:22:17 2017,
459,'中国农业资源与环境可持续发展战略研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=459&FileName=GCKX201601010&DbName=CJFDLAST2016&DbCode=CJFQ&pr=,中国工程科学,2016-02-15,期刊,Tue Jan 10 23:22:17 2017,
460,'三峡库区农户耕地利用特征及影响因素分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=460&FileName=1014261821.nh&DbName=CMFD201501&DbCode=CMFD&pr=,西南大学,2014-05-14,硕士,Tue Jan 10 23:22:17 2017,
461,'中国土地资源可持续发展的若干思考';,/kns/detail/detail.aspx?QueryID=8&CurRec=461&FileName=1013179869.nh&DbName=CMFD201302&DbCode=CMFD&pr=,华中师范大学,2012-05-01,硕士,Tue Jan 10 23:22:17 2017,
462,'当前我国农业集约化发展问题研究——基于盐城市盐都区的个案分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=462&FileName=1016136136.nh&DbName=CMFD201602&DbCode=CMFD&pr=,南京大学,2016-05-10,硕士,Tue Jan 10 23:22:17 2017,
463,'清代中原地区农业经济与社会发展研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=463&FileName=1016170874.nh&DbName=CDFDLAST2016&DbCode=CDFD&pr=,郑州大学,2016-05-01,博士,Tue Jan 10 23:22:17 2017,
464,'矿区复垦土地质量监测与评价研究——以平朔露天煤矿区为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=464&FileName=1013267245.nh&DbName=CDFD1214&DbCode=CDFD&pr=,中国地质大学（北京）,2013-05-01,博士,Tue Jan 10 23:22:17 2017,
465,'盐碱地棉花丰产栽培技术';,/kns/detail/detail.aspx?QueryID=8&CurRec=465&FileName=HBNK201308006&DbName=CJFD2013&DbCode=CJFQ&pr=,现代农村科技,2013-04-30,期刊,Tue Jan 10 23:22:17 2017,
466,'基于遥感技术的山西高原植被覆盖变化及其驱动机制';,/kns/detail/detail.aspx?QueryID=8&CurRec=466&FileName=1016714978.nh&DbName=CMFD201602&DbCode=CMFD&pr=,太原理工大学,2016-05-01,硕士,Tue Jan 10 23:22:17 2017,
467,'气候变化对中国粮食生产的影响及应对策略';,/kns/detail/detail.aspx?QueryID=8&CurRec=467&FileName=1013282922.nh&DbName=CDFD1214&DbCode=CDFD&pr=,南京农业大学,2012-11-01,博士,Tue Jan 10 23:22:17 2017,
468,'中美过去300年土地利用变化比较';,/kns/detail/detail.aspx?QueryID=8&CurRec=468&FileName=DLXB201502010&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,地理学报,2015-02-15,期刊,Tue Jan 10 23:22:17 2017,
469,'汉江中游小流域水土—养分流失过程与调控研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=469&FileName=1013025838.nh&DbName=CDFD1214&DbCode=CDFD&pr=,中国科学院研究生院（教育部水土保持与生态环境研究中心）,2013-04-01,博士,Tue Jan 10 23:22:17 2017,
470,'基于3S技术的耕地后备资源调查与宜耕性评价研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=470&FileName=1015424899.nh&DbName=CMFD201601&DbCode=CMFD&pr=,江西理工大学,2015-06-04,硕士,Tue Jan 10 23:22:17 2017,
471,'基于农用地分等更新的基本农田规划布局调整';,/kns/detail/detail.aspx?QueryID=8&CurRec=471&FileName=AHNY201214110&DbName=CJFD2012&DbCode=CJFQ&pr=,安徽农业科学,2012-05-10,期刊,Tue Jan 10 23:22:17 2017,
472,'明代保定府农业地理研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=472&FileName=1014230962.nh&DbName=CMFD201402&DbCode=CMFD&pr=,安徽大学,2014-05-01,硕士,Tue Jan 10 23:22:17 2017,
473,'南水北调  构建中国“四横三纵”水网';,/kns/detail/detail.aspx?QueryID=8&CurRec=473&FileName=KXSJ201212009&DbName=CJFDN1214&DbCode=CJFQ&pr=CJFT2012;,科学世界,2012-12-03,期刊,Tue Jan 10 23:22:17 2017,
474,'清代河南商品经济研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=474&FileName=1013175246.nh&DbName=CDFD1214&DbCode=CDFD&pr=,南开大学,2012-05-01,博士,Tue Jan 10 23:22:17 2017,
475,'山区农户耕地利用集约度及其影响因素——以重庆市12个典型村为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=475&FileName=DLYJ201505010&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,地理研究,2015-05-15,期刊,Tue Jan 10 23:22:17 2017,
476,'中国分区域牧草供需测算及决路径研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=476&FileName=1012415659.nh&DbName=CMFD2012&DbCode=CMFD&pr=,中国农业科学院,2012-06-01,硕士,Tue Jan 10 23:22:17 2017,
477,'基于HEC-RAS模型的惠济河开封段防洪除涝研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=477&FileName=1013354186.nh&DbName=CMFD201401&DbCode=CMFD&pr=,太原理工大学,2013-05-01,硕士,Tue Jan 10 23:22:17 2017,
478,'河北省基层农业技术推广体系运行机制研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=478&FileName=1014105094.nh&DbName=CMFD201401&DbCode=CMFD&pr=,河北农业大学,2013-05-30,硕士,Tue Jan 10 23:22:17 2017,
479,'基于GIS的湖北省县域耕地集约利用时空差异分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=479&FileName=1013275712.nh&DbName=CMFD201401&DbCode=CMFD&pr=,华中师范大学,2013-05-01,硕士,Tue Jan 10 23:22:17 2017,
480,'基于熵权物元模型的耕地生态安全评价研究——以河北省肥乡县为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=480&FileName=TRTB201401004&DbName=CJFD2014&DbCode=CJFQ&pr=,土壤通报,2014-02-06,期刊,Tue Jan 10 23:22:17 2017,
481,'中国粮食产量省级尺度下的空间分异规律';,/kns/detail/detail.aspx?QueryID=8&CurRec=481&FileName=ZTKX201308006&DbName=CJFD2013&DbCode=CJFQ&pr=,中国土地科学,2013-08-15,期刊,Tue Jan 10 23:22:17 2017,
482,'农户施肥行为及影响因素的理论分析与实证研究——以南疆地区农户调查为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=482&FileName=1013308740.nh&DbName=CDFD1214&DbCode=CDFD&pr=,新疆农业大学,2013-06-01,博士,Tue Jan 10 23:22:17 2017,
483,'中国土地制度改革市场化路径选择';,/kns/detail/detail.aspx?QueryID=8&CurRec=483&FileName=NLXS201602004&DbName=CJFDLAST2016&DbCode=CJFQ&pr=&urlid=61.1376.c.20151111.1710.022&yx=Y,西北农林科技大学学报(社会科学版),2015-11-1117:10,期刊,Tue Jan 10 23:22:17 2017,
484,'重度盐碱地营造杨树人工林改良效果';,/kns/detail/detail.aspx?QueryID=8&CurRec=484&FileName=1012445925.nh&DbName=CMFD201301&DbCode=CMFD&pr=,东北林业大学,2012-04-01,硕士,Tue Jan 10 23:22:17 2017,
485,'基于通径分析的黄淮海平原粮食产量驱动因素研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=485&FileName=AGRI201501036&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,山东农业科学,2015-01-30,期刊,Tue Jan 10 23:22:17 2017,
486,'土壤剖面构型改良与耕地质量提升研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=486&FileName=1015389664.nh&DbName=CMFD201601&DbCode=CMFD&pr=,中国地质大学(北京),2015-05-01,硕士,Tue Jan 10 23:22:17 2017,
487,'基于农用地分等的耕地质量限制型研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=487&FileName=1015387238.nh&DbName=CMFD201601&DbCode=CMFD&pr=,中国地质大学(北京),2015-05-01,硕士,Tue Jan 10 23:22:17 2017,
488,'基于农用地分等修正的土地整治项目对耕地质量的影响评价';,/kns/detail/detail.aspx?QueryID=8&CurRec=488&FileName=NYGU201617027&DbName=CJFDLAST2016&DbCode=CJFQ&pr=,农业工程学报,2016-09-08,期刊,Tue Jan 10 23:22:17 2017,
489,'基于耕地压力指数的河南省耕地保护与城市化发展研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=489&FileName=1014420615.nh&DbName=CMFD201501&DbCode=CMFD&pr=,河南农业大学,2014-06-01,硕士,Tue Jan 10 23:22:17 2017,
490,'基于生态足迹和生态系统服务价值的河南省耕地生态补偿研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=490&FileName=1014341372.nh&DbName=CMFD201501&DbCode=CMFD&pr=,东北农业大学,2014-06-01,硕士,Tue Jan 10 23:22:17 2017,
491,'京津冀地区县域耕地景观多功能性评价';,/kns/detail/detail.aspx?QueryID=8&CurRec=491&FileName=STXB201608019&DbName=CJFDLAST2016&DbCode=CJFQ&pr=,生态学报,2016-04-23,期刊,Tue Jan 10 23:22:17 2017,
492,'基于格网的农村居民点用地时空特征及空间指向性的地理要素识别——以环渤海地区为例';,/kns/detail/detail.aspx?QueryID=8&CurRec=492&FileName=DLYJ201506008&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,地理研究,2015-06-15,期刊,Tue Jan 10 23:22:17 2017,
493,'浙江省城市化空间格局演变及耕地保护研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=493&FileName=1015320358.nh&DbName=CDFDLAST2015&DbCode=CDFD&pr=,浙江大学,2014-12-01,博士,Tue Jan 10 23:22:17 2017,
494,'开采沉陷对耕地资源价值的影响研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=494&FileName=GHZH201403016&DbName=CJFD2014&DbCode=CJFQ&pr=,干旱区资源与环境,2014-03-15,期刊,Tue Jan 10 23:22:17 2017,
495,'我国耕地保护基本法律制度研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=495&FileName=1012445681.nh&DbName=CMFD201301&DbCode=CMFD&pr=,东北林业大学,2012-04-20,硕士,Tue Jan 10 23:22:18 2017,
496,'高分辨率遥感影像耕地多尺度提取';,/kns/detail/detail.aspx?QueryID=8&CurRec=496&FileName=1014407939.nh&DbName=CMFD201501&DbCode=CMFD&pr=,中南大学,2014-05-01,硕士,Tue Jan 10 23:22:18 2017,
497,'华北低丘山地不同退耕年限刺槐人工林土壤质量评价';,/kns/detail/detail.aspx?QueryID=8&CurRec=497&FileName=YYSB201402008&DbName=CJFD2014&DbCode=CJFQ&pr=&urlid=21.1253.Q.20131125.1547.009&yx=Y,应用生态学报,2013-11-2515:47,期刊,Tue Jan 10 23:22:18 2017,
498,'我国典型农区耕地承载畜禽容量对比分析';,/kns/detail/detail.aspx?QueryID=8&CurRec=498&FileName=ZRZX201301011&DbName=CJFD2013&DbCode=CJFQ&pr=,自然资源学报,2013-01-15,期刊,Tue Jan 10 23:22:18 2017,
499,'基于CT的煤矿区复垦土壤微结构特征研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=499&FileName=1015307015.nh&DbName=CMFD201601&DbCode=CMFD&pr=,山东农业大学,2015-05-20,硕士,Tue Jan 10 23:22:18 2017,
500,'新疆平原水库下游土壤水盐运动规律研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=500&FileName=1015548042.nh&DbName=CMFD201501&DbCode=CMFD&pr=,新疆农业大学,2014-06-01,硕士,Tue Jan 10 23:22:18 2017,
501,'小浪底水库垣曲移民迁置问题研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=501&FileName=1013325166.nh&DbName=CMFD201401&DbCode=CMFD&pr=,山西大学,2013-06-01,硕士,Tue Jan 10 23:22:18 2017,
502,'乡镇企业发达区耕地健康评价与驱动机理研究';,/kns/detail/detail.aspx?QueryID=8&CurRec=502&FileName=ZRZX201509007&DbName=CJFDLAST2015&DbCode=CJFQ&pr=,自然资源学报,2015-09-15,期刊,Tue Jan 10 23:22:18 2017,
